person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_home_ownership,loan_intent,loan_grade,cb_person_default_on_file,loan_status
46,79675,24,1066,23.505763895863105,0.11847857084686306,13,832,OWN,EDUCATION,B,N,1
29,25075,26,49623,22.359332840042622,0.1294893634417113,12,796,RENT,HOMEIMPROVEMENT,B,N,1
53,95948,28,46246,14.993664605658083,0.1784126236990346,27,662,MORTGAGE,HOMEIMPROVEMENT,C,Y,1
52,68454,2,8533,6.22687748967736,0.4801415194708338,1,671,MORTGAGE,MEDICAL,A,N,0
69,48365,14,16103,19.291246921863127,0.3803488615539062,28,335,RENT,EDUCATION,B,N,1
29,92766,28,5616,17.46823462672529,0.34776198576117645,22,602,MORTGAGE,MEDICAL,D,N,1
24,68200,20,47045,24.41109341456992,0.417630959327418,29,737,MORTGAGE,PERSONAL,D,N,1
46,31002,10,39498,16.17906480540754,0.10740941101251184,19,331,RENT,HOMEIMPROVEMENT,B,N,1
28,33947,25,44492,11.727874468058188,0.43669976887568823,19,485,RENT,PERSONAL,B,N,1
50,99222,27,12772,15.380433871571116,0.3176747212493768,6,473,RENT,MEDICAL,C,N,1
23,114840,15,24849,24.585265828090325,0.20089805335652094,13,549,MORTGAGE,VENTURE,E,N,1
64,136219,24,13940,18.92724865066061,0.4171348650855607,19,578,RENT,HOMEIMPROVEMENT,C,N,1
32,98610,21,17932,18.439522758541024,0.4111540404568808,13,301,MORTGAGE,VENTURE,E,N,1
49,72142,27,30769,9.813631794517708,0.43056886177252723,27,493,OWN,EDUCATION,D,Y,1
68,76307,8,25648,19.87205035121235,0.10198305504814198,26,465,OWN,HOMEIMPROVEMENT,E,N,1
28,24493,23,48411,20.005436589435433,0.4862125602480992,22,409,RENT,PERSONAL,C,N,1
40,144023,23,33966,11.345779675518106,0.481831769205379,21,679,MORTGAGE,VENTURE,B,Y,1
43,70085,0,28777,14.674276647814263,0.2108613404757837,4,584,MORTGAGE,EDUCATION,E,Y,1
51,54228,28,33567,10.89206665880912,0.07965230819536384,24,720,MORTGAGE,HOMEIMPROVEMENT,C,N,0
63,99676,24,18174,10.174101406485734,0.12517505126095357,2,412,RENT,EDUCATION,D,N,1
51,71875,21,43598,5.517921404989703,0.49677387145011365,15,527,MORTGAGE,PERSONAL,F,N,1
46,51655,15,14798,10.704234893066642,0.3033558244272484,12,770,MORTGAGE,HOMEIMPROVEMENT,E,N,0
21,63472,8,18558,16.079398997565498,0.21047980947172346,27,827,MORTGAGE,EDUCATION,D,Y,1
34,69437,18,45237,5.032023750980576,0.1796912122325175,7,795,OWN,MEDICAL,D,N,0
52,69416,11,1178,10.664381676193349,0.1656462808899264,20,330,MORTGAGE,HOMEIMPROVEMENT,A,Y,1
30,79711,18,21470,22.628206646465003,0.3488687442745169,18,461,OWN,HOMEIMPROVEMENT,F,N,1
58,26816,21,18118,16.87297170214722,0.2387245241838587,23,677,MORTGAGE,HOMEIMPROVEMENT,E,Y,1
56,97175,8,23616,17.15725648161961,0.4844348147158752,13,745,MORTGAGE,HOMEIMPROVEMENT,C,N,1
32,84307,6,1798,13.067286100527065,0.35772936379041265,17,726,MORTGAGE,MEDICAL,E,N,1
46,132728,13,8601,18.52944286984822,0.4064200659720325,4,803,OWN,PERSONAL,E,N,1
46,66733,28,26363,8.798655324607182,0.18173369686242197,25,826,MORTGAGE,MEDICAL,F,Y,0
28,148202,18,3795,21.37493620768383,0.08563388409888163,14,831,RENT,MEDICAL,G,N,0
69,115028,18,32926,7.333782398717997,0.2695202768218465,20,819,MORTGAGE,EDUCATION,D,N,0
49,136450,1,46264,18.120027093062184,0.1915616959458023,28,333,OWN,VENTURE,D,N,1
19,31240,8,38356,11.82298651639366,0.14093742425356565,13,789,OWN,VENTURE,D,N,0
64,118234,12,8297,19.950259411649537,0.4786889588603876,3,722,RENT,EDUCATION,D,N,1
31,112493,14,4084,15.9952910253204,0.2497946964539136,26,767,RENT,MEDICAL,F,N,1
37,145149,2,31329,14.047060769574324,0.12861886642195353,26,323,RENT,EDUCATION,C,N,1
39,118344,10,12110,8.38844804186494,0.1393927937065126,18,515,OWN,HOMEIMPROVEMENT,B,N,1
28,91363,20,1731,17.736429285687056,0.17631938410906733,14,354,MORTGAGE,EDUCATION,A,Y,1
44,52762,13,2129,24.49539686840826,0.49969232068537073,15,325,MORTGAGE,EDUCATION,G,Y,1
20,28259,29,29022,21.5120684981403,0.1706051752338188,3,580,RENT,HOMEIMPROVEMENT,G,N,1
34,70139,24,2605,6.2001638517802355,0.19796081206030414,1,626,RENT,VENTURE,D,N,0
61,148775,7,12970,12.524587567223822,0.34669765759280063,26,485,MORTGAGE,HOMEIMPROVEMENT,D,N,1
45,34849,17,44705,23.511660183805436,0.18228261938463425,24,794,RENT,PERSONAL,A,N,1
46,101768,18,45130,15.060874951140429,0.14711191297686202,17,311,MORTGAGE,EDUCATION,D,N,1
38,126108,15,30265,18.242236516163583,0.12138673399231942,3,733,MORTGAGE,EDUCATION,B,N,0
64,109709,1,33330,23.25198691182781,0.1907071992625065,14,507,MORTGAGE,VENTURE,G,N,1
33,74869,7,3933,22.475893808397615,0.09766206033294808,3,432,MORTGAGE,MEDICAL,E,N,1
54,146888,21,16187,15.03640751081022,0.058390963886652304,13,638,OWN,HOMEIMPROVEMENT,A,N,1
37,83095,5,26791,13.752926053152041,0.4120887638006048,15,495,MORTGAGE,MEDICAL,G,N,1
23,137886,11,25900,11.793852369591741,0.11205272408655945,18,561,RENT,PERSONAL,C,N,0
36,90910,14,6074,19.38038886325782,0.39918958241685903,14,581,RENT,HOMEIMPROVEMENT,G,N,1
22,106710,24,47805,10.739735989430866,0.4088941155439969,21,668,RENT,PERSONAL,A,N,1
20,43567,7,27426,9.997752128618004,0.2920637868481594,26,402,RENT,PERSONAL,B,N,1
18,55292,3,40867,12.124997892075601,0.18935688124082817,3,482,OWN,PERSONAL,F,N,1
55,94813,14,1893,8.54430113757584,0.11526473018744982,19,722,MORTGAGE,HOMEIMPROVEMENT,C,Y,0
32,117136,27,35158,18.902396318915347,0.3815622980244496,8,308,MORTGAGE,HOMEIMPROVEMENT,E,Y,1
51,71631,19,20773,17.324812986612244,0.3206241436918037,4,543,RENT,VENTURE,D,N,1
52,29885,24,5239,14.657570682316871,0.34495405542210383,4,692,RENT,EDUCATION,A,N,1
66,79659,16,21863,12.806515585231093,0.05390109043030897,19,826,RENT,MEDICAL,C,N,0
42,74306,12,4432,23.18125085793463,0.46738265706852106,11,336,MORTGAGE,MEDICAL,A,N,1
41,86314,17,36139,5.582475699782106,0.07983058435094761,1,477,OWN,PERSONAL,E,N,1
29,85087,1,2515,20.382154870145982,0.21506264831300254,8,371,OWN,HOMEIMPROVEMENT,A,Y,1
35,49165,12,32670,23.038191434977776,0.2312202423432651,15,651,OWN,HOMEIMPROVEMENT,G,N,1
32,78929,12,49674,13.927091588598518,0.050609986024076986,1,448,OWN,PERSONAL,G,N,1
61,87028,21,40094,16.013809829412935,0.2736901892078587,7,404,RENT,EDUCATION,C,Y,1
33,115998,14,15605,23.88927375764076,0.38876404752995447,21,520,MORTGAGE,MEDICAL,B,N,1
44,69812,19,6586,9.245550305710289,0.4204708939016475,20,673,RENT,VENTURE,F,N,1
25,70500,28,36685,15.402696955693697,0.44572864698764797,20,817,OWN,EDUCATION,C,N,0
63,99151,26,49669,14.494422542564259,0.2694734907419163,24,559,RENT,HOMEIMPROVEMENT,A,N,1
42,78643,9,32186,10.167852957407401,0.33378628573834274,11,598,OWN,PERSONAL,E,N,1
34,64900,28,27928,21.371864607462157,0.08578387098342444,27,341,MORTGAGE,MEDICAL,G,N,1
46,62946,2,33728,22.992011895264717,0.2696172009267875,29,791,OWN,PERSONAL,D,N,1
25,27851,18,18551,20.638651595764177,0.11966708969228088,14,738,RENT,HOMEIMPROVEMENT,D,Y,1
32,36288,2,22493,8.907179216972168,0.21633940293013465,22,346,MORTGAGE,PERSONAL,E,N,1
44,92692,21,21711,6.734972710027631,0.19818739078906972,16,384,OWN,MEDICAL,A,Y,1
63,87580,13,21039,17.108889706106847,0.24059325975867868,14,357,OWN,PERSONAL,F,N,1
67,27368,7,37561,6.141895210197679,0.30723647808835963,12,508,MORTGAGE,MEDICAL,E,Y,1
69,105436,26,10947,18.456517771161685,0.45629449117834814,17,547,RENT,PERSONAL,A,N,1
24,116136,22,33335,15.608484406544854,0.22751808410637742,14,510,MORTGAGE,PERSONAL,C,N,1
20,66403,29,16859,18.255714654873273,0.4915090380701978,10,338,RENT,MEDICAL,F,N,1
